ID,time,pop,popPred,indivPredMean,indivPredMode
9,2.33313,0.354258,0.354258,1.28959,1.3587
9,2.38717,0.52599,0.52599,1.37415,1.44542
9,2.44246,0.682416,0.682416,1.45365,1.52702
9,2.452,0.707695,0.707695,1.46676,1.54042
9,2.49903,0.825905,0.825905,1.52931,1.60346
9,2.5,0.828227,0.828227,1.53056,1.6047
9,2.55692,0.958326,0.958326,1.60099,1.67522
9,2.584,1.01593,1.01593,1.63255,1.70685
9,2.61614,1.08114,1.08114,1.66846,1.74299
9,2.67673,1.19533,1.19533,1.73202,1.80719
9,2.716,1.26407,1.26407,1.77059,1.84629
9,2.73873,1.30211,1.30211,1.79204,1.86808
9,2.80216,1.40215,1.40215,1.84885,1.92588
9,2.848,1.46933,1.46933,1.8873,1.96506
9,2.86707,1.49613,1.49613,1.90271,1.98076
9,2.93347,1.58463,1.58463,1.9538,2.03296
9,2.98,1.64255,1.64255,1.98741,2.0675
9,3,1.6665,1.6665,2.00133,2.08181
9,3.00142,1.66818,1.66818,2.00231,2.08281
9,3.07094,1.74718,1.74718,2.04836,2.12993
9,3.112,1.79095,1.79095,2.074,2.15626
9,3.14207,1.82171,1.82171,2.09207,2.17484
9,3.21484,1.89235,1.89235,2.13358,2.21735
9,3.244,1.91922,1.91922,2.14936,2.23345
9,3.2893,1.95941,1.95941,2.17291,2.25743
9,3.36549,2.02316,2.02316,2.21002,2.29512
